,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,labels
1405,-1.44,-2.27,-1.45,-1.3,-1.44,-1.28,-1.45,-0.88,-1.0,-1.28,-1.45,-0.88,-1.28,-2.24,-1.3,-1.45,-1.28,-1.28,-1.45,-0.88,-1.44,-2.27,-1.84,-1.28,-1.0,-1.0,-1.28,-1.45,-1.45,-1.28,-1.44,-1.3,-0.88,-0.58,-0.88,-1.28,-1.84,-1.84,-1.28,-1.28,-1.84,-1.84,-1.28,-1.44,-1.44,-1.0,-1.0,-0.58,-0.88,-1.28,-1.45,-0.88,-1.0,-0.58,-1.0,-0.88,-1.0,-1.0,-1.28,-1.28,-0.58,-1.0,-0.88,-1.0,-0.58,-0.88,-1.28,-1.45,-1.3,-2.27,-2.24,-1.44,-1.0,-1.0,-1.0,-1.0,-1.44,-1.84,-2.27,-1.28,0
1406,-1.0,-1.44,-2.27,-1.45,-1.3,-2.27,-1.45,-1.3,-1.84,-1.3,-1.0,-1.3,-1.44,-1.44,-2.27,-1.45,-0.88,-1.28,-1.45,-1.3,-2.27,-2.24,-1.84,-1.44,-1.0,-1.44,-1.3,-1.45,-1.45,-1.3,-1.3,-1.3,-1.84,-2.27,-1.84,-1.84,-1.28,-1.28,-1.45,-1.0,-0.88,-1.28,-1.84,-1.45,-1.0,-1.0,-1.45,-2.24,-1.3,-0.88,-0.58,-1.0,-1.0,-1.3,-1.84,-1.84,-1.44,-1.44,-1.3,-0.88,-1.44,-1.44,-1.44,-1.44,-1.0,-1.0,-0.58,-1.45,-1.28,-1.44,-1.3,-0.88,-0.58,-0.88,-1.44,-1.3,-1.0,-1.0,-1.0,-1.3,0
1407,-1.0,-1.0,-0.88,-1.44,-2.27,-1.84,-1.28,-1.44,-2.27,-1.45,-1.0,-0.88,-1.0,-0.58,-0.88,-1.28,-1.45,-1.0,-1.0,-1.45,-2.24,-1.44,-1.28,-1.84,-1.45,-0.88,-1.0,-1.44,-2.27,-1.28,-1.28,-1.28,-1.44,-2.27,-2.24,-1.44,-1.44,-2.27,-1.84,-1.84,-2.24,-1.84,-1.44,-0.58,-1.0,-1.3,-2.27,-1.84,-1.28,-0.58,-0.88,-1.44,-2.27,-1.28,-1.44,-2.27,-1.28,-1.44,-1.84,-1.84,-1.44,-1.0,-1.0,-1.28,-1.45,-1.3,-1.44,-1.44,-1.3,-0.88,-1.0,-1.28,-1.84,-1.45,-1.3,-1.44,-1.0,-0.58,-0.88,-1.28,0
1408,-1.0,-1.44,-1.44,-1.0,-1.0,-1.28,-1.45,-1.0,-0.88,-1.0,-0.58,-0.88,-1.44,-1.3,-0.88,-1.28,-1.84,-1.45,-1.3,-1.84,-1.44,-0.58,-1.45,-1.45,-0.88,-1.0,-1.0,-1.28,-1.28,-1.44,-1.44,-1.44,-1.3,-0.88,-1.44,-1.44,-1.0,-1.44,-1.44,-1.28,-1.28,-1.44,-1.84,-1.84,-1.44,-1.44,-1.44,-1.0,-0.58,-0.88,-1.0,-1.0,-1.0,-0.58,-1.0,-1.3,-1.84,-2.27,-1.84,-2.24,-2.27,-1.45,-1.3,-1.84,-1.44,-0.58,-1.45,-1.84,-1.84,-1.84,-1.45,-0.88,-0.58,-1.0,-1.45,-1.84,-1.28,-1.0,-0.58,-1.45,0
1409,-1.0,-1.3,-2.27,-2.24,-1.3,-1.0,-1.45,-1.45,-1.3,-1.44,-0.58,-1.0,-0.88,-1.28,-2.24,-1.44,-0.58,-1.45,-1.45,-1.3,-1.84,-1.84,-1.44,-0.58,-1.3,-1.44,-0.58,-1.45,-1.45,-1.0,-1.0,-0.88,-0.58,-1.0,-1.0,-1.0,-1.0,-1.0,-1.3,-1.84,-2.27,-1.45,-1.45,-2.24,-1.44,-1.28,-1.45,-1.3,-1.3,-0.88,-1.44,-1.3,-1.45,-2.24,-1.44,-1.44,-2.27,-1.84,-1.28,-1.0,-1.0,-1.0,-1.0,-1.0,-1.28,-1.28,-1.0,-1.44,-1.44,-1.44,-1.3,-1.3,-2.27,-1.45,-1.3,-1.44,-0.58,-1.0,-1.45,-1.28,0
1410,-1.3,-1.0,-1.0,-1.0,-1.45,-1.45,-1.3,-1.44,-1.0,-1.28,-1.45,-0.88,-0.58,-1.45,-1.45,-1.0,-1.0,-1.0,-1.45,-1.45,-1.3,-1.3,-1.0,-1.45,-2.24,-1.44,-1.44,-1.3,-1.45,-1.28,-1.44,-1.44,-1.44,-1.3,-0.88,-1.28,-1.28,-0.58,-0.88,-1.0,-1.28,-1.45,-1.3,-2.27,-1.45,-1.0,-1.0,-1.0,-1.0,-0.88,-1.0,-1.0,-0.58,-1.0,-1.0,-0.88,-0.58,-1.3,-1.84,-1.3,-0.88,-1.0,-0.58,-0.88,-1.28,-2.24,-2.27,-2.24,-1.3,-1.3,-1.84,-1.84,-1.44,-1.0,-1.28,-1.45,-1.45,-1.45,-1.45,-1.45,0
1411,-0.58,-1.45,-1.45,-1.0,-1.0,-1.0,-0.88,-0.58,-1.0,-0.88,-1.28,-1.45,-0.88,-0.58,-1.0,-1.3,-2.27,-2.24,-2.27,-1.45,-0.88,-0.58,-0.88,-1.0,-1.0,-1.0,-1.0,-1.0,-0.58,-1.0,-0.88,-1.44,-1.3,-1.0,-1.0,-1.0,-1.0,-0.88,-1.28,-1.45,-1.45,-1.84,-1.28,-1.28,-1.45,-1.45,-1.84,-1.28,-0.58,-1.45,-1.45,-1.0,-0.88,-1.0,-0.58,-1.0,-1.0,-1.0,-1.0,-1.45,-1.45,-1.45,-2.24,-1.3,-1.45,-1.45,-0.88,-1.28,-1.84,-2.24,-2.27,-1.45,-1.45,-1.84,-1.45,-0.88,-0.58,-1.0,-1.0,-0.88,0
1412,-1.45,-2.24,-1.3,-0.88,-1.28,-1.84,-1.84,-1.45,-1.45,-2.24,-1.3,-1.0,-0.88,-1.0,-1.0,-0.58,-0.88,-1.44,-1.3,-1.0,-0.88,-0.58,-1.0,-1.0,-0.88,-1.0,-1.44,-2.27,-1.45,-0.88,-1.44,-1.44,-1.44,-1.3,-0.88,-1.0,-1.28,-1.28,-1.28,-2.24,-1.84,-1.3,-0.88,-1.0,-0.58,-0.88,-1.0,-1.44,-2.27,-1.45,-0.88,-1.28,-1.28,-1.44,-1.3,-1.0,-1.3,-1.3,-1.3,-1.44,-1.0,-0.58,-0.88,-0.58,-1.0,-1.3,-2.27,-1.45,-1.3,-1.44,-1.0,-1.44,-1.84,-1.3,-1.0,-1.3,-1.3,-0.88,-1.0,-0.58,0
1413,-0.88,-0.58,-0.88,-0.58,-1.3,-2.27,-1.84,-1.45,-1.0,-0.88,-1.28,-1.45,-0.88,-1.0,-1.28,-1.28,-1.0,-0.58,-1.45,-1.28,-1.28,-1.84,-1.84,-1.28,-1.0,-1.0,-1.44,-1.3,-1.0,-0.88,-1.0,-0.58,-1.45,-1.84,-1.84,-2.24,-2.27,-1.84,-1.28,-1.28,-1.45,-0.88,-1.28,-1.45,-1.3,-1.3,-1.3,-1.3,-0.88,-0.58,-1.0,-0.88,-1.44,-2.27,-1.28,-1.0,-0.58,-1.0,-1.3,-1.3,-1.0,-1.0,-0.88,-1.0,-1.0,-1.44,-1.44,-1.28,-1.45,-1.45,-1.45,-1.45,-1.45,-1.0,-1.3,-1.84,-1.3,-1.0,-1.3,-2.27,0
1414,-1.3,-1.3,-0.88,-0.58,-0.88,-1.0,-1.44,-2.27,-1.84,-2.24,-1.84,-1.3,-1.0,-1.45,-1.28,-1.28,-1.28,-1.44,-1.84,-2.27,-1.84,-1.28,-1.44,-1.84,-1.44,-1.0,-1.44,-1.3,-1.0,-1.0,-1.0,-1.3,-2.27,-2.24,-1.44,-1.44,-1.84,-1.44,-1.0,-1.44,-1.3,-0.88,-1.44,-1.3,-1.45,-1.28,-1.44,-1.84,-1.44,-0.58,-0.88,-1.0,-1.44,-1.44,-1.44,-2.27,-2.24,-2.27,-1.84,-1.45,-1.45,-1.28,-1.44,-1.84,-1.3,-1.0,-1.3,-1.84,-1.84,-2.27,-1.84,-2.24,-2.27,-2.24,-2.27,-2.24,-1.84,-1.44,-1.44,-2.27,0
1415,-1.45,-1.0,-0.88,-1.28,-1.28,-1.0,-1.0,-1.44,-2.27,-2.24,-1.3,-0.88,-1.0,-1.44,-1.84,-1.44,-1.28,-1.45,-1.3,-1.44,-1.44,-1.3,-0.88,-1.44,-2.27,-1.28,-1.44,-1.44,-1.28,-1.45,-1.0,-0.88,-1.28,-1.45,-1.3,-1.3,-1.3,-1.84,-1.84,-1.84,-1.84,-1.3,-0.88,-1.0,-1.0,-1.44,-1.44,-1.28,-1.28,-0.58,-1.3,-1.3,-1.0,-0.88,-0.58,-1.3,-1.3,-1.0,-1.3,-1.3,-1.0,-1.0,-0.88,-0.58,-1.0,-0.88,-1.28,-1.28,-1.0,-1.0,-1.28,-1.28,-0.58,-1.0,-1.45,-1.28,-1.28,-1.84,-1.28,-1.44,0
1416,-2.27,-1.45,-1.45,-1.84,-2.24,-1.84,-1.3,-1.0,-1.0,-1.3,-2.27,-1.45,-1.45,-1.45,-1.45,-1.84,-1.45,-1.0,-1.45,-1.28,-1.44,-1.44,-1.28,-1.28,-0.58,-0.88,-1.28,-2.24,-2.27,-1.84,-2.24,-1.44,-0.58,-0.88,-1.28,-1.45,-1.3,-2.27,-2.24,-1.3,-1.0,-0.88,-0.58,-1.0,-1.45,-2.24,-1.84,-1.44,-0.58,-0.88,-0.58,-1.45,-1.28,-1.44,-1.3,-0.88,-1.28,-1.28,-1.44,-1.3,-0.88,-1.28,-1.45,-0.88,-1.0,-1.0,-0.58,-1.0,-1.0,-0.88,-1.0,-1.0,-1.44,-1.3,-1.0,-1.3,-2.27,-1.45,-1.45,-1.28,0
1417,-1.3,-1.3,-1.84,-1.44,-0.58,-1.0,-1.45,-2.24,-2.27,-1.84,-1.45,-1.3,-1.3,-1.0,-1.0,-1.45,-2.24,-1.44,-1.0,-1.0,-1.0,-0.58,-0.88,-1.0,-1.28,-2.24,-1.3,-1.0,-1.45,-1.45,-0.88,-1.28,-2.24,-1.3,-0.88,-1.28,-1.28,-1.28,-2.24,-1.44,-1.28,-1.28,-1.0,-1.44,-1.44,-1.44,-1.44,-1.0,-0.58,-1.3,-1.3,-1.0,-0.88,-1.0,-1.28,-1.28,-0.58,-1.0,-1.45,-1.45,-0.88,-0.58,-1.45,-2.24,-1.84,-1.44,-1.0,-1.44,-2.27,-1.45,-1.0,-1.45,-1.45,-1.0,-1.45,-2.24,-2.27,-1.45,-0.88,-1.28,0
1418,-1.3,-0.88,-1.0,-1.0,-1.28,-1.84,-1.28,-1.0,-0.58,-1.0,-0.88,-1.0,-1.44,-1.44,-1.44,-1.3,-0.88,-1.44,-1.44,-1.44,-1.44,-0.58,-0.88,-1.28,-2.24,-1.3,-1.0,-1.3,-1.44,-1.44,-1.44,-1.44,-1.44,-1.0,-1.44,-2.27,-2.24,-1.84,-1.3,-1.3,-1.44,-0.58,-1.3,-1.3,-0.88,-1.44,-1.44,-1.0,-0.58,-1.3,-1.3,-1.0,-0.88,-0.58,-1.45,-1.28,-0.58,-1.0,-1.45,-1.45,-1.0,-1.0,-1.45,-1.28,-1.28,-2.24,-2.27,-1.45,-1.0,-1.3,-1.84,-1.44,-1.44,-1.3,-1.0,-0.88,-1.0,-1.0,-1.0,-0.58,0
1419,-1.0,-1.45,-1.28,-1.0,-1.28,-2.24,-1.84,-1.3,-0.88,-1.0,-1.0,-1.28,-1.28,-0.58,-0.88,-1.44,-1.3,-1.0,-1.0,-1.0,-0.88,-0.58,-0.88,-1.0,-1.44,-1.3,-1.45,-2.24,-1.44,-0.58,-1.0,-0.88,-1.0,-1.0,-1.0,-1.44,-2.27,-1.28,-1.0,-1.0,-1.0,-1.28,-1.28,-1.28,-1.28,-1.28,-2.24,-1.44,-1.0,-0.58,-1.3,-1.3,-1.0,-0.88,-0.58,-1.3,-2.27,-2.24,-2.27,-2.24,-2.27,-1.45,-1.45,-1.45,-1.0,-1.3,-1.84,-1.3,-1.0,-1.45,-1.28,-1.44,-1.44,-1.44,-1.3,-1.0,-1.0,-1.0,-1.0,-1.3,0
1420,-0.88,-1.0,-1.44,-1.44,-1.0,-0.58,-1.0,-1.45,-1.28,-1.44,-1.84,-1.44,-1.0,-0.58,-1.0,-1.45,-2.24,-1.44,-1.28,-1.45,-1.45,-1.84,-1.28,-1.44,-1.84,-1.3,-1.3,-1.84,-2.27,-1.45,-1.45,-1.84,-1.45,-1.3,-1.84,-2.27,-1.45,-1.45,-1.28,-1.44,-2.27,-1.45,-0.88,-1.28,-1.45,-1.45,-1.45,-1.0,-1.0,-1.0,-0.88,-1.0,-1.28,-1.45,-0.88,-1.0,-1.44,-1.44,-1.0,-1.44,-1.3,-1.3,-1.84,-1.3,-1.45,-2.24,-2.27,-2.24,-1.3,-0.88,-0.58,-1.0,-0.88,-1.44,-1.3,-1.0,-1.0,-1.0,-1.45,-2.24,0
1421,-1.45,-0.88,-0.58,-1.3,-1.44,-1.0,-0.58,-1.3,-2.27,-1.28,-0.58,-1.0,-0.88,-1.44,-2.27,-1.28,-0.58,-1.0,-1.0,-0.88,-1.28,-2.24,-1.44,-0.58,-0.88,-1.0,-1.44,-1.3,-1.45,-1.28,-0.58,-0.88,-1.44,-1.44,-1.0,-1.0,-1.0,-1.0,-1.44,-1.44,-1.0,-0.58,-1.0,-1.45,-1.45,-0.88,-1.28,-1.28,-0.58,-0.88,-1.28,-1.28,-1.0,-1.44,-1.44,-1.0,-0.58,-1.3,-1.44,-1.0,-0.58,-0.88,-1.44,-1.3,-1.45,-1.28,-0.58,-1.0,-1.45,-1.45,-1.0,-0.88,-0.58,-1.0,-1.0,-1.3,-1.84,-1.44,-1.44,-1.44,0
1422,-1.28,-1.44,-1.3,-1.0,-1.0,-1.0,-1.45,-1.84,-2.24,-1.3,-1.0,-1.0,-1.0,-1.0,-0.88,-1.44,-2.27,-1.84,-1.45,-1.45,-1.45,-1.0,-0.88,-0.58,-0.88,-1.0,-1.44,-1.84,-2.27,-1.28,-1.44,-1.44,-1.0,-1.0,-0.58,-0.88,-0.58,-1.45,-1.45,-1.3,-1.44,-0.58,-0.88,-1.0,-1.0,-1.28,-1.45,-1.3,-1.84,-1.44,-1.0,-1.0,-1.0,-1.28,-1.28,-1.28,-1.45,-0.88,-1.44,-1.84,-2.27,-1.45,-0.88,-1.0,-0.58,-1.0,-1.45,-1.84,-2.24,-2.27,-1.84,-2.24,-2.27,-2.24,-2.27,-1.28,-1.0,-0.58,-1.0,-1.0,0
1423,-1.0,-1.0,-1.45,-1.45,-1.0,-0.88,-0.58,-1.0,-1.0,-1.0,-1.0,-0.88,-1.28,-2.24,-1.44,-0.58,-1.3,-2.27,-1.28,-1.0,-1.28,-1.84,-1.28,-1.44,-1.44,-1.0,-1.44,-1.44,-1.28,-1.45,-0.88,-1.0,-0.58,-1.3,-1.84,-1.44,-1.0,-0.58,-0.88,-1.0,-1.0,-1.0,-0.58,-1.45,-1.84,-1.28,-1.44,-1.44,-0.58,-0.88,-0.58,-1.0,-1.0,-0.88,-0.58,-1.0,-1.45,-1.84,-1.45,-1.3,-1.44,-0.58,-0.88,-0.58,-0.88,-1.0,-1.28,-1.45,-1.0,-1.45,-1.45,-1.3,-1.84,-1.84,-1.84,-1.84,-2.27,-1.28,-0.58,-0.88,0
1424,-1.44,-0.58,-0.88,-1.28,-1.84,-1.84,-2.24,-1.84,-1.3,-0.88,-1.28,-2.24,-1.44,-1.0,-1.0,-1.28,-1.28,-1.44,-1.3,-1.0,-1.45,-1.45,-1.0,-1.0,-1.45,-1.28,-1.0,-0.58,-1.0,-0.88,-0.58,-1.0,-1.0,-1.45,-1.84,-1.45,-0.88,-1.0,-0.58,-0.88,-1.0,-0.58,-0.88,-0.58,-1.0,-1.0,-1.0,-0.88,-1.0,-0.58,-1.0,-1.45,-1.45,-0.88,-0.58,-0.88,-0.58,-0.88,-0.58,-0.88,-1.0,-1.0,-1.28,-1.45,-1.3,-1.44,-1.0,-0.58,-1.0,-0.88,-1.0,-0.58,-0.88,-1.44,-1.44,-0.58,-1.0,-1.0,-1.0,-1.0,0
1425,-1.45,-1.28,-1.44,-1.3,-1.0,-1.0,-1.45,-1.28,-0.58,-0.88,-1.0,-1.44,-2.27,-1.45,-1.0,-1.3,-1.84,-1.3,-1.45,-2.24,-1.44,-1.44,-2.27,-1.28,-1.44,-1.84,-1.44,-1.0,-1.0,-1.0,-0.58,-0.88,-0.58,-1.0,-1.45,-1.84,-1.28,-1.44,-2.27,-1.45,-0.88,-1.44,-1.44,-0.58,-1.45,-1.28,-1.44,-1.44,-0.58,-0.88,-1.44,-1.3,-0.88,-1.0,-0.58,-0.88,-1.28,-1.84,-1.45,-1.3,-1.44,-1.0,-0.58,-1.3,-2.27,-1.28,-1.28,-1.28,-1.44,-1.3,-1.3,-1.84,-2.27,-1.45,-0.88,-1.0,-1.0,-1.0,-1.28,-1.45,0
1426,-1.0,-0.88,-0.58,-1.3,-2.27,-2.24,-1.44,-1.28,-1.45,-1.3,-1.44,-1.44,-1.84,-1.44,-1.44,-1.44,-1.0,-0.58,-1.3,-1.84,-2.27,-1.45,-1.45,-2.24,-1.84,-2.27,-1.45,-0.88,-1.0,-1.44,-1.3,-1.0,-0.88,-1.44,-1.3,-1.45,-1.45,-1.3,-1.84,-1.44,-0.58,-0.88,-1.44,-1.3,-0.88,-0.58,-1.0,-0.88,-1.44,-2.27,-1.45,-1.0,-1.0,-0.88,-1.0,-0.58,-0.88,-0.58,-1.3,-1.84,-2.27,-2.24,-1.3,-0.88,-1.44,-1.44,-1.28,-1.84,-1.84,-1.45,-1.45,-1.45,-1.0,-0.88,-1.0,-1.44,-1.3,-1.45,-1.84,-2.24,0
1427,-1.0,-1.44,-1.44,-1.28,-1.45,-1.0,-1.3,-1.44,-1.44,-1.44,-1.0,-0.58,-1.45,-2.24,-1.44,-1.0,-1.0,-0.58,-1.3,-1.3,-0.88,-0.58,-1.0,-0.88,-1.0,-1.44,-2.27,-1.28,-0.58,-0.88,-1.28,-1.84,-2.24,-1.84,-1.3,-1.0,-1.0,-1.0,-1.3,-2.27,-1.45,-0.88,-1.28,-1.28,-1.44,-2.27,-1.28,-0.58,-0.88,-1.0,-1.0,-0.58,-0.88,-0.58,-1.3,-2.27,-2.24,-1.84,-2.27,-1.84,-1.28,-1.28,-1.45,-0.88,-1.0,-1.0,-1.0,-1.0,-1.28,-1.84,-1.84,-1.84,-1.84,-2.24,-1.3,-1.0,-1.45,-1.45,-0.88,-1.44,0
1428,-1.28,-1.0,-0.58,-1.0,-1.0,-1.0,-1.0,-1.0,-0.88,-1.28,-1.45,-1.45,-1.28,-1.44,-2.27,-1.84,-2.24,-1.84,-1.44,-1.0,-0.58,-1.45,-1.45,-0.88,-1.0,-1.44,-1.44,-0.58,-1.3,-1.44,-0.58,-1.0,-1.0,-1.3,-1.44,-0.58,-1.0,-1.3,-1.44,-0.58,-1.0,-1.45,-1.28,-1.44,-1.84,-1.44,-1.0,-0.58,-1.0,-0.88,-1.0,-1.0,-0.58,-1.45,-1.45,-0.88,-1.0,-1.28,-1.28,-1.44,-1.84,-1.44,-1.28,-2.24,-2.27,-2.24,-1.44,-1.44,-2.27,-2.24,-2.27,-1.45,-1.0,-1.0,-0.88,-0.58,-1.45,-2.24,-2.27,-1.28,0
1429,-1.0,-1.44,-1.44,-1.28,-1.28,-1.44,-1.3,-1.0,-0.88,-1.0,-1.0,-1.0,-1.28,-1.45,-1.0,-1.0,-1.0,-0.88,-0.58,-0.88,-1.0,-1.28,-1.45,-1.45,-1.28,-1.28,-2.24,-2.27,-1.28,-1.44,-1.3,-1.0,-0.88,-1.0,-1.44,-1.44,-1.0,-0.58,-0.88,-0.58,-1.45,-1.45,-1.0,-1.3,-1.84,-2.27,-2.24,-2.27,-1.28,-0.58,-0.88,-1.0,-1.28,-1.28,-0.58,-1.3,-1.44,-1.0,-1.0,-1.44,-1.44,-1.44,-1.3,-0.88,-0.58,-0.88,-1.0,-1.0,-1.0,-1.0,-1.0,-1.28,-2.24,-2.27,-1.84,-1.45,-1.45,-1.84,-1.45,-1.45,0
1430,-1.45,-1.3,-2.27,-2.24,-1.3,-1.0,-1.0,-1.0,-0.88,-1.44,-1.84,-1.44,-1.44,-2.27,-1.45,-1.0,-1.0,-1.0,-1.0,-1.45,-1.84,-2.24,-1.44,-0.58,-1.3,-1.44,-1.0,-1.0,-1.44,-2.27,-1.84,-1.45,-0.88,-0.58,-1.0,-1.3,-2.27,-1.45,-0.88,-1.44,-1.3,-0.88,-1.44,-1.84,-1.3,-1.3,-1.3,-1.3,-1.3,-1.3,-1.3,-1.0,-1.0,-1.0,-1.0,-1.3,-1.3,-1.0,-0.88,-1.44,-2.27,-1.28,-1.28,-1.45,-1.3,-1.44,-1.0,-1.0,-0.58,-0.88,-1.0,-1.44,-1.44,-1.28,-1.28,-1.44,-1.3,-1.0,-0.88,-1.0,0
1431,-1.28,-1.45,-0.88,-1.0,-1.44,-1.84,-1.84,-1.44,-1.0,-1.28,-1.28,-1.28,-1.45,-1.45,-1.28,-1.0,-1.28,-1.84,-1.28,-1.44,-1.3,-1.45,-1.84,-1.45,-0.88,-1.28,-1.45,-1.0,-1.0,-1.0,-0.88,-1.0,-1.44,-1.3,-1.45,-1.45,-1.0,-1.45,-1.45,-0.88,-1.28,-1.45,-1.45,-1.84,-1.45,-0.88,-1.28,-1.84,-1.28,-0.58,-0.88,-0.58,-1.0,-0.88,-1.0,-1.44,-1.3,-1.45,-1.28,-1.44,-1.3,-1.0,-1.0,-1.0,-1.3,-1.84,-1.3,-1.0,-0.88,-1.0,-0.58,-1.0,-0.88,-1.28,-1.84,-1.84,-1.84,-2.24,-1.44,-0.58,0
1432,-1.0,-1.0,-1.0,-1.44,-1.44,-1.28,-1.28,-1.28,-1.84,-1.84,-1.28,-1.0,-1.0,-1.44,-1.3,-0.88,-0.58,-1.45,-1.84,-2.24,-1.3,-1.0,-1.45,-1.45,-1.0,-0.88,-0.58,-1.0,-0.88,-1.0,-0.58,-1.45,-1.28,-1.28,-1.84,-1.28,-1.28,-1.45,-1.45,-1.28,-1.0,-0.58,-1.45,-1.45,-1.45,-2.24,-1.44,-0.58,-1.0,-0.88,-0.58,-1.45,-1.28,-0.58,-1.45,-1.28,-1.0,-1.0,-1.28,-2.24,-1.3,-1.3,-1.44,-1.44,-1.3,-1.0,-1.0,-1.0,-0.88,-1.28,-1.28,-0.58,-1.45,-1.84,-1.28,-0.58,-0.88,-1.28,-1.28,-1.28,0
1433,-0.88,-0.58,-1.0,-1.0,-0.88,-1.28,-2.24,-1.84,-1.84,-1.3,-1.0,-1.0,-1.0,-0.88,-1.28,-1.28,-1.44,-1.44,-1.44,-1.3,-1.3,-1.3,-1.0,-1.0,-1.45,-1.45,-1.3,-1.3,-1.0,-1.3,-1.3,-0.88,-1.28,-1.28,-1.28,-1.28,-1.0,-1.44,-2.27,-2.24,-2.27,-1.45,-1.3,-1.44,-1.0,-1.0,-0.58,-1.3,-1.84,-2.27,-1.28,-0.58,-0.88,-1.44,-1.3,-0.88,-1.28,-1.84,-2.24,-2.27,-2.24,-1.84,-1.44,-1.28,-1.84,-1.84,-2.24,-1.3,-0.88,-1.28,-2.24,-1.44,-1.0,-1.0,-1.0,-1.44,-2.27,-1.45,-1.3,-1.84,0
1434,-1.45,-1.3,-1.84,-1.3,-1.0,-1.0,-1.0,-1.0,-1.45,-1.28,-1.44,-1.84,-1.44,-1.28,-1.45,-1.45,-1.84,-1.45,-0.88,-1.28,-2.24,-1.3,-1.45,-1.45,-1.0,-0.88,-0.58,-0.88,-1.0,-1.28,-1.45,-1.3,-1.3,-1.0,-1.3,-1.3,-1.45,-2.24,-1.84,-1.44,-1.44,-1.84,-2.27,-2.24,-1.84,-1.3,-1.3,-1.44,-0.58,-1.45,-1.28,-0.58,-1.45,-1.45,-1.0,-1.3,-1.3,-0.88,-1.28,-1.45,-1.0,-1.0,-1.3,-1.44,-1.28,-2.24,-2.27,-2.24,-1.84,-1.3,-0.88,-1.28,-1.28,-1.28,-1.84,-1.28,-1.0,-1.0,-1.28,-1.84,0
1435,-1.44,-1.84,-1.44,-1.44,-1.44,-0.58,-1.0,-1.0,-0.88,-1.28,-1.84,-1.84,-2.24,-1.84,-1.44,-1.0,-1.44,-1.84,-2.27,-1.28,-1.44,-1.44,-0.58,-0.88,-1.0,-1.44,-1.3,-1.45,-2.24,-1.44,-1.0,-1.0,-1.0,-1.28,-1.45,-1.45,-1.45,-0.88,-1.0,-1.28,-1.28,-1.44,-1.44,-1.0,-1.44,-1.3,-1.45,-1.45,-1.3,-1.3,-0.88,-1.0,-1.44,-1.44,-0.58,-1.3,-1.84,-1.44,-1.28,-1.45,-1.45,-2.24,-1.3,-1.3,-1.84,-1.84,-1.84,-2.27,-1.45,-0.88,-1.0,-1.0,-1.0,-0.58,-0.88,-1.44,-1.84,-1.3,-1.3,-1.84,0
1436,-1.0,-0.58,-1.45,-1.28,-1.44,-1.84,-2.27,-1.28,-1.44,-2.27,-2.24,-1.3,-1.45,-1.45,-1.3,-1.3,-1.45,-2.24,-1.84,-2.27,-2.24,-1.3,-1.45,-1.28,-1.0,-1.0,-1.0,-0.58,-0.88,-0.58,-1.3,-1.3,-1.0,-1.45,-1.45,-1.3,-1.84,-2.27,-1.45,-1.0,-1.0,-1.0,-1.3,-1.44,-1.0,-1.28,-1.28,-0.58,-1.45,-1.45,-1.0,-1.3,-1.3,-1.0,-1.45,-1.84,-1.84,-1.84,-1.84,-1.28,-1.0,-1.0,-1.44,-2.27,-1.45,-1.0,-0.88,-1.0,-0.58,-1.0,-1.45,-1.45,-1.45,-1.84,-1.28,-0.58,-0.88,-1.44,-1.44,-0.58,0
1437,-1.0,-0.58,-0.88,-1.44,-2.27,-1.45,-1.0,-1.0,-0.88,-1.44,-1.84,-1.84,-2.27,-1.28,-1.44,-1.84,-1.3,-0.88,-0.58,-1.3,-2.27,-1.45,-1.0,-1.45,-2.24,-2.27,-1.28,-1.0,-1.0,-1.44,-1.3,-0.88,-0.58,-1.0,-1.45,-1.45,-1.0,-1.45,-1.28,-1.0,-0.58,-1.45,-1.84,-2.24,-1.84,-1.84,-2.27,-1.45,-0.88,-0.58,-0.88,-0.58,-1.0,-1.0,-0.88,-1.44,-2.27,-1.84,-1.84,-2.24,-1.84,-1.44,-1.0,-1.0,-1.44,-2.27,-1.84,-1.28,-1.0,-1.0,-1.0,-1.28,-2.24,-2.27,-1.84,-1.84,-2.24,-1.3,-0.88,-0.58,0
1438,-1.28,-1.44,-1.84,-2.27,-1.28,-0.58,-1.3,-1.44,-1.44,-1.3,-1.0,-1.3,-2.27,-1.45,-1.0,-0.88,-0.58,-0.88,-1.0,-1.44,-2.27,-2.24,-1.84,-2.27,-2.24,-2.27,-1.28,-0.58,-1.45,-2.24,-2.27,-1.28,-1.28,-1.45,-1.0,-0.88,-1.44,-1.3,-1.0,-1.0,-1.45,-1.45,-0.88,-1.0,-1.0,-0.58,-1.0,-1.0,-0.88,-0.58,-1.45,-1.28,-0.58,-0.88,-0.58,-1.45,-2.24,-1.3,-1.45,-1.45,-1.3,-2.27,-2.24,-1.3,-1.45,-1.45,-0.88,-1.0,-1.0,-0.58,-0.88,-1.28,-2.24,-2.27,-1.28,-1.0,-1.28,-1.45,-1.3,-1.44,0
